0,1,2,split
7BF9CD89,paper_cite_paper,7FD3CC27,train
7DAC5076,author_write_paper,023FC403,train
78758B19,paper_in_domain,009B0ED0,train
7A7A9AF4,author_in_affiliation,05C86094,train
401C3D11,author_write_paper,80C10E4E,train
7F2147FD,paper_in_domain,091CB999,train
7DF78FF7,paper_in_domain,051735CF,train
7D89EDEC,paper_cite_paper,5E1A26F0,train
7F603CFE,author_in_affiliation,4CE6FC2D,train
7E5F6B93,author_in_affiliation,0477FFD3,train
85126FC7,author_write_paper,795A69A8,train
7F948426,paper_in_venue,468A7487,train
05039512,paper_in_domain,00457FEE,train
78D60D22,paper_in_domain,097C6C78,train
7D922E14,author_write_paper,7F6E9F45,train
7D055544,paper_in_domain,01E0CEB1,train
7E3171F4,paper_in_domain,0A3CBE02,train
7A2EA335,paper_in_domain,023AC02B,train
805BEE8B,paper_cite_paper,8097FD62,train
7EDB916C,paper_in_domain,0271BC14,train
7F5CF1D8,author_write_paper,7F32BE39,train
5A17630B,paper_in_domain,04093723,train
7CC1EC7F,paper_in_domain,04E0DC0B,train
7560CC0A,author_write_paper,7E37295C,train
5DCD67CB,paper_in_domain,020298BB,train
76393051,author_in_affiliation,0045D9F6,train
802D94A4,paper_in_domain,06BFE1EF,train
7EED8987,paper_in_domain,022C6839,train
80C97AFC,paper_cite_paper,7E42F9C8,train
7FE498D0,author_write_paper,7E7E8DCA,train
77876735,author_write_paper,807EEB22,train
5E460049,paper_cite_paper,81560620,train
7EFA9393,paper_in_domain,02BAEDB1,train
82FE2DEF,author_in_affiliation,00531349,train
132A9E2F,author_write_paper,7DE3538E,train
7D1D9836,author_write_paper,8130637C,train
76515A9B,author_write_paper,7865606F,train
8084087B,paper_cite_paper,7D14D513,train
797D87DC,paper_cite_paper,78C387B9,train
775524A7,paper_cite_paper,75743E64,train
7E03860E,author_write_paper,725F4606,train
7FABCF78,paper_in_venue,45701BF3,train
7DB623C5,paper_in_domain,04AE8D72,train
75277746,paper_cite_paper,80D9F260,train
7F1803D9,paper_in_venue,45610CDA,train
7FE6981A,paper_in_domain,00390FDD,train
7D7F57CC,paper_in_venue,43319DD4,train
4C261C44,author_write_paper,06CEE5A2,train
8342C702,author_write_paper,6DB5F201,train
7FB7E56D,paper_in_domain,0AB78768,train
811B89EC,paper_in_domain,072FB855,train
80BE25AD,paper_cite_paper,7F3D83B3,train
7D59BD0C,paper_in_venue,45701BF3,train
7FB76008,author_write_paper,72D211DE,train
7BA8A899,paper_cite_paper,778850EB,train
814FEDA0,paper_in_domain,0004C188,train
063F6FD1,paper_cite_paper,5D7E4036,train
7DD4B329,paper_in_domain,0AB78768,train
7F890FDA,paper_cite_paper,7DD25105,train
03DB3A72,paper_in_venue,47C39427,train
7DC49FC5,paper_in_domain,0271BC14,train
7E339AE3,paper_cite_paper,815C39CF,train
7DB09676,paper_in_domain,0182F83E,train
7C880A04,author_write_paper,75C5A81A,train
817A7DCE,author_write_paper,8096C9BF,train
7CCE0B42,paper_cite_paper,58D245BA,train
85D93BCA,author_write_paper,7E3B6DA4,train
81511801,paper_cite_paper,804D526A,train
6D48F70E,paper_cite_paper,74A010A3,train
7C43B6E0,paper_in_venue,43319DD4,train
7F8D1FA6,author_write_paper,68B0541F,train
5F21D3D1,paper_cite_paper,6C30654F,train
00CADD78,paper_cite_paper,6226C462,train
7E696572,author_write_paper,7D9AD0E1,train
7FDC5A20,paper_in_domain,0724DFBA,train
0B05BEDA,author_write_paper,75CE57C4,train
7DBCD42C,paper_cite_paper,75E9C9D8,train
7B8FCD44,paper_cite_paper,80C8C832,train
7DE04C22,author_in_affiliation,4F10C1EB,train
7BF9F2C6,author_write_paper,7FFEDC6D,train
7F5FBF24,paper_in_venue,43319DD4,train
80ECEA77,author_in_affiliation,0C01DCFD,train
7FDB1A7A,paper_in_venue,448ECA1D,train
80D62E75,paper_in_domain,09EFB3F1,train
770F2201,paper_in_domain,2061CC86,train
7F08F36E,author_write_paper,81519123,train
7EB11AB9,author_write_paper,753D879B,train
82927024,author_write_paper,5CCF0DA8,train
77DFA86D,author_write_paper,5E40259A,train
7D81A821,paper_in_domain,04625E4E,train
7D19259C,paper_in_domain,076BC823,train
84514E41,author_in_affiliation,4F05DC4B,train
862A8FA5,author_write_paper,7E6658CD,train
7EE82ADB,paper_cite_paper,7B040B8A,train
7E3DFA2A,paper_in_venue,43319DD4,train
7E2A3F94,author_write_paper,7903C730,train
7E096187,paper_in_domain,04093723,train
80D3D948,paper_cite_paper,7D96657B,train
758CBA13,paper_in_venue,43FD776C,train
7FE254CB,paper_cite_paper,7DAE1455,train
8039C056,paper_in_domain,045142CC,train
057F50B8,author_write_paper,75EF8D28,train
7C587F8A,paper_in_domain,0B721F10,train
7F15F7B1,paper_in_domain,082123F9,train
757A2954,paper_cite_paper,7C43B6E0,train
808985CF,author_write_paper,77D24650,train
72844FE6,paper_in_domain,0633E965,train
80AE3D20,author_in_affiliation,06041575,train
7EC52904,paper_in_domain,039E1991,train
7E4D4076,paper_in_domain,02C861D2,train
7F794371,author_in_affiliation,02642F55,train
480660FC,author_write_paper,5A253324,train
7E29B025,paper_in_domain,077305FA,train
804F9F03,author_write_paper,7B3B1FAC,train
809E122B,author_in_affiliation,0437D79B,train
7C1C7B94,author_in_affiliation,07F892EC,train
7DCA5D79,paper_in_domain,017737EA,train
7E10D225,paper_in_domain,0BFC7632,train
762040FD,paper_in_domain,022C6839,train
7639CEEE,paper_cite_paper,800853F4,train
7E23B3F3,author_in_affiliation,07CA5884,train
7DC824F7,paper_in_domain,07651B33,train
0F5D00F6,author_write_paper,7D093483,train
7F17012C,author_write_paper,6AF697A7,train
7EC0C674,author_in_affiliation,4CC89935,train
7EB04A31,paper_in_domain,0118B53A,train
7FD6BA13,author_write_paper,78D99945,train
7DD09999,paper_in_domain,06BFE1EF,train
7CEA051B,paper_in_domain,05FB0DEA,train
775524A7,paper_in_domain,0650B2E2,train
751F95A1,author_write_paper,7D9FDD83,train
801C69C4,paper_in_domain,05650FD9,train
07091AB2,author_write_paper,7D2C5D76,train
7C260EA3,author_write_paper,7A0113B5,train
79948762,author_in_affiliation,05DBB954,train
7EEAAAA2,paper_in_venue,465F7C62,train
7DFF1256,author_in_affiliation,0477FFD3,train
22424BB0,author_write_paper,7C146533,train
713516B5,paper_in_venue,45610CDA,train
0A716934,author_write_paper,80418D15,train
7D9C8E76,paper_in_domain,02A4E0C4,train
7D1D979B,paper_in_domain,017737EA,train
09AE60BA,paper_cite_paper,5B23CB3E,train
7C0872C0,paper_in_domain,1EA11BEA,train
5D529D35,author_write_paper,7FBC00F6,train
7B761D4D,author_write_paper,7270B839,train
7ACF0C5B,paper_in_domain,07AA3559,train
7D778FEE,paper_in_domain,0322F49A,train
6F073449,author_write_paper,80D76921,train
75B8D23A,author_write_paper,0A5E59D8,train
7366F2CB,author_in_affiliation,05EDB3A0,train
7D9FDD83,paper_in_domain,03EE8C18,train
75E94043,paper_in_domain,07AB559A,train
847A312E,author_in_affiliation,031EE95E,train
47C4870E,author_in_affiliation,0011EAC4,train
7F3B1301,author_write_paper,80E3C616,train
7FF398F5,paper_cite_paper,8118A037,train
76829E0D,author_in_affiliation,05C86094,train
7E042A55,author_write_paper,7EADD5F8,train
7C4CFB31,paper_cite_paper,7F7B5C50,train
7E63B97C,author_in_affiliation,093456D7,train
816C65CB,paper_cite_paper,8118A037,train
7E13C24F,paper_in_domain,0271BC14,train
6FA278A5,author_write_paper,78E1E9C6,train
7F32D2FA,author_in_affiliation,099D876D,train
7FE80864,paper_in_domain,06E8E0BF,train
79945145,author_in_affiliation,08EF476D,train
75DE32D6,paper_cite_paper,7CECDB78,train
7DCE4BB9,paper_in_venue,43319DD4,train
7FF4FFD1,author_in_affiliation,08B74C11,train
7F64C86D,paper_cite_paper,7E93D385,train
71AFF779,author_write_paper,7F74B998,train
7846667E,paper_in_domain,090EAA43,train
7DA5E4CB,paper_cite_paper,7D88E110,train
0166F4D5,paper_in_domain,06BB39F1,train
7D2B52E0,author_in_affiliation,0AE3F770,train
7DA2D2C0,author_in_affiliation,00C50601,train
7FA91694,paper_in_venue,45701BF3,train
80C30C78,paper_cite_paper,753B8644,train
86230578,author_write_paper,80F48E36,train
0E178B2F,author_in_affiliation,05B3DFF1,train
7889A2C5,paper_cite_paper,7518DA52,train
7D6AFFFA,author_in_affiliation,07CA5884,train
70BF8287,author_write_paper,80A77CA5,train
7B8C256B,paper_cite_paper,7AFE97D3,train
80AA696A,paper_in_domain,0A5C018E,train
80654B49,paper_cite_paper,7ECC3EF1,train
8098E2A6,author_write_paper,80F5AE33,train
7E58BE1F,paper_in_domain,03C98E70,train
7DA5451C,paper_in_domain,0034B4CC,train
096521A3,author_in_affiliation,04AF010A,train
7EC24907,author_write_paper,7DABA1F0,train
816B8629,author_write_paper,7F8FB6E7,train
80928A9E,paper_in_venue,460A7036,train
7D756EED,paper_cite_paper,5A53F24A,train
134CC1CB,author_write_paper,80E954D4,train
804000ED,author_write_paper,06518482,train
7E9279E6,paper_in_domain,01E7DD16,train
7679FF41,paper_in_domain,0555BE69,train
80297F62,paper_in_venue,468A7487,train
80E1B380,paper_in_domain,04FCA2EE,train
788D65B5,paper_in_domain,0740C224,train
7F6D6B8B,paper_in_domain,03A63778,train
0166F4D5,paper_in_venue,46A05BB0,train
80EFBE58,paper_in_domain,08E2F5EA,train
80935941,paper_in_venue,43319DD4,train
7EECE99F,author_write_paper,8132E3CC,train
7EB14784,paper_in_domain,0509C2A8,train
80904D5E,paper_in_domain,08FE8AD8,train
862B3D34,author_in_affiliation,0C01DCFD,train
7FE55A68,paper_in_domain,028821BF,train
8009984B,paper_in_domain,05E33F7E,train
7F368BDB,paper_cite_paper,808C1F83,train
762787B5,paper_in_venue,43FD776C,train
78D448D9,paper_in_venue,45701BF3,train
7EF01D7E,paper_in_venue,465F7C62,train
765F4E75,author_in_affiliation,0AC4CEEF,train
815A981F,paper_cite_paper,7FC23B53,train
7DC02CA7,paper_in_venue,468A7487,train
77AF1022,author_write_paper,75CF66F5,train
807B1974,paper_in_domain,07B5E46C,train
8115C904,paper_in_domain,069BD3D4,train
80209936,author_in_affiliation,0966B229,train
7F795E8F,paper_in_domain,0271BC14,train
7A113269,paper_in_domain,0AAB6039,train
0989E2F6,author_write_paper,6AAED5AE,train
7FDC5A20,paper_cite_paper,7D174948,train
80B69123,author_write_paper,7E58BE1F,train
7D0CF7A1,paper_in_domain,06F54AFB,train
5C0E6CE7,paper_in_domain,028649F0,train
7F948426,paper_in_domain,09D1EC85,train
8154B9F1,paper_in_domain,0129F806,train
5CA06487,paper_in_domain,05D05EDF,train
76084058,paper_in_domain,0068640A,train
7DE04C22,author_write_paper,809F934A,train
81258DE4,paper_in_domain,05FDBE9B,train
80E3A18A,paper_cite_paper,5DE685CE,train
8039184F,paper_in_domain,068FBD53,train
7C9E67C8,paper_in_domain,09AB37EA,train
7D1387C8,author_write_paper,7DAE1455,train
5B950CE5,paper_in_venue,46A05BB0,train
7E4BA692,paper_in_domain,017DB786,train
7F8038BA,author_write_paper,7D6AE24E,train
7E297C38,paper_cite_paper,80B8A0CF,train
7E0C7804,paper_in_domain,03726BFA,train
80CB2EEB,paper_cite_paper,7BA595A1,train
78F04AE2,author_write_paper,7FADC681,train
7F28D024,author_write_paper,7865E364,train
8175A03D,author_in_affiliation,04BE3F72,train
5BE663C7,paper_cite_paper,7E2AD22F,train
7E6B8F3A,paper_cite_paper,7AAD8160,train
80401ABC,paper_cite_paper,6352717D,train
7F324CBD,paper_cite_paper,7D7D5508,train
7AA7C8E9,author_in_affiliation,0C01DCFD,train
7F1321A7,author_in_affiliation,05C86094,train
809192E1,paper_in_domain,0905CEE6,train
59BCB1F6,paper_in_domain,0759D10D,train
7BF4B90F,author_write_paper,80A66F7F,train
7AFC9B8D,paper_cite_paper,7E29B025,train
7E0FB37C,paper_in_domain,06545253,train
7E556ED6,paper_in_domain,02DD1A22,train
80B262A8,paper_in_venue,43319DD4,train
7EECACCA,paper_cite_paper,7FF9D372,train
754C4C3C,paper_in_venue,465F7C62,train
5F05D217,paper_in_domain,05D05EDF,train
79FDD835,paper_in_domain,027A0232,train
80118A6B,author_in_affiliation,006952C5,train
82E58DAF,author_in_affiliation,4CE6FC2D,train
811BC456,author_write_paper,7D21D9FA,train
85C497F2,author_in_affiliation,03D00B37,train
7ED720C5,paper_cite_paper,7A610F3A,train
26DAB449,author_write_paper,80F1AC00,train
77713473,author_write_paper,781A4367,train
7E633981,paper_in_domain,04A0A695,train
8055BC0B,author_write_paper,7E74E438,train
5CA777CA,paper_cite_paper,7B209F31,train
70096ED7,author_write_paper,6ABE99A3,train
7DDC1F1C,author_in_affiliation,4CE6FC2D,train
4B2D00AA,author_write_paper,7588A8ED,train
7A1958AD,author_in_affiliation,003E7116,train
7D567B33,paper_cite_paper,807E43F9,train
59C20768,paper_cite_paper,7E9C56E9,train
759D2CE6,paper_cite_paper,7B7B1654,train
7E774356,paper_in_domain,0B89230C,train
7D8E762F,paper_in_domain,0B4BAAAB,train
7BBDA03F,paper_in_domain,0650B2E2,train
7E246BA2,paper_in_domain,04984686,train
7E2CB416,paper_in_venue,4607C954,train
7F8038BA,author_write_paper,7D3741DD,train
768AD80F,paper_in_domain,0BD3F317,train
796A8030,author_write_paper,79962277,train
7FE06FE5,author_write_paper,7E2884A3,train
78364B30,paper_in_domain,046A4108,train
80CA32E8,author_write_paper,7966574A,train
7FDF1B02,paper_in_domain,073D2D62,train
7F7F55A7,author_in_affiliation,00784876,train
7F24ABF9,author_write_paper,8179E66D,train
82DD9CEF,author_in_affiliation,0966B229,train
59284DA7,paper_in_domain,0A3CBE02,train
809F6DBC,author_write_paper,7DF5FD24,train
8064C3DE,paper_in_domain,0304C748,train
77A1E622,paper_in_domain,1E2C5488,train
7D823EDA,paper_in_domain,04F6CF02,train
82D66E65,author_in_affiliation,06CBEAA9,train
2B9BD818,author_in_affiliation,09F18F79,train
78EA114F,paper_in_domain,04227DFE,train
8592B402,author_write_paper,5CECA6B1,train
6BEC4534,paper_in_domain,08B66AD4,train
813ACC77,paper_in_domain,068FBD53,train
7B3B8047,paper_in_venue,43FD776C,train
7D347A8B,author_in_affiliation,083839C7,train
80B8A0CF,paper_in_domain,0383DEC0,train
80B8FF50,paper_in_domain,0ACF7318,train
7F016BF4,paper_in_domain,04545194,train
1A41E46C,author_in_affiliation,0477FFD3,train
5CA777CA,paper_cite_paper,5C37F942,train
7ECF4892,paper_in_domain,008F4943,train
83C7949A,author_write_paper,7DE699C5,train
093FC66C,author_write_paper,7DAC9295,train
7DCFFE5B,paper_in_domain,0765A2E4,train
80559E4C,paper_in_domain,0313D7E3,train
0350D2E3,author_in_affiliation,07CA5884,train
5C5E1F63,paper_in_domain,0724DFBA,train
7AC3E5DC,paper_cite_paper,8150BAE6,train
7BEF43DF,author_write_paper,8150E601,train
093BF2F8,author_write_paper,7EAEDFB4,train
79EC1A2D,paper_in_domain,05C16CC0,train
80FF8F52,paper_cite_paper,76A9DCD4,train
5AE20539,paper_in_domain,037C357F,train
7DE5D3C4,paper_in_domain,05D05EDF,train
7D9079E1,author_write_paper,7D7C563B,train
6C4E28CB,author_write_paper,7E12E9B2,train
060C38B0,author_write_paper,58807477,train
77B88BA4,author_write_paper,816C65CB,train
815CB285,paper_in_domain,04625E4E,train
801FA135,author_write_paper,5C0BCFA6,train
7E6A0342,paper_in_domain,05A9E447,train
7EFAB94D,paper_in_venue,43319DD4,train
8098E2A6,author_write_paper,8070C063,train
809E4294,paper_in_domain,06F54AFB,train
8638A8BB,author_write_paper,804E0043,train
8060BA92,author_in_affiliation,093456D7,train
0963BBE0,author_in_affiliation,0477FFD3,train
80E18282,paper_in_domain,0160D514,train
8225E54B,author_in_affiliation,4CC89935,train
7F82E1E0,paper_in_domain,05755366,train
62B8C0B1,author_write_paper,7EBE4C75,train
8105BF22,paper_cite_paper,5BF76CE5,train
7C5BD87A,author_write_paper,7E259351,train
7B8874A0,paper_in_domain,072FB855,train
7F5B428B,paper_in_domain,004D9801,train
7E53066B,paper_in_domain,0801842D,train
7D7E045F,paper_cite_paper,72EBE051,train
754C4C3C,paper_in_domain,0A7DBC5D,train
788AE8AF,paper_in_domain,092289D0,train
5C57817A,paper_in_domain,05DAF1E5,train
7DC62C69,author_write_paper,7B034C0A,train
788D65B5,paper_in_domain,083736DA,train
786432B3,author_write_paper,79EAB489,train
63D69DC4,paper_in_domain,03887C04,train
7849025C,author_write_paper,80B893CA,train
7F9BA81C,author_write_paper,7F3A5612,train
790AF21A,paper_in_venue,43FD776C,train
7D309265,paper_cite_paper,05F398CD,train
7DED2249,paper_in_domain,0046D1ED,train
80A0C32D,author_write_paper,07937B6E,train
30CB11DB,author_write_paper,81507EC1,train
289668D8,author_write_paper,7EB77038,train
8568CB91,author_write_paper,7FADD7D2,train
7D100A68,paper_cite_paper,7F397C0B,train
0169FEE3,paper_cite_paper,80ECB21C,train
7E2FF58B,paper_in_domain,04281F73,train
7E80B9BB,author_in_affiliation,4FF45383,train
805F02C6,author_in_affiliation,04AF492D,train
7D9FD7FE,paper_in_domain,06F54AFB,train
7A16110B,author_write_paper,7EC28978,train
0E39284A,author_write_paper,7F2147FD,train
7D4FDB07,author_write_paper,7D5B2CC4,train
77D58321,paper_in_domain,02409D49,train
84D24B03,author_write_paper,7FABCF78,train
7F9ABF70,paper_in_domain,04340B7F,train
7CF0BE22,paper_in_domain,07477385,train
7C587F8A,paper_in_domain,0090990D,train
7FBE67E4,paper_cite_paper,7D96657B,train
6C9D476F,paper_in_venue,463119A6,train
0FB6A084,author_write_paper,7EB0AF38,train
7FE99801,author_write_paper,759D2CE6,train
719E0B33,paper_cite_paper,60E33AF9,train
7A34AAB1,author_write_paper,7D8BCDF2,train
7F8038BA,author_write_paper,7DC0CE44,train
0D9B2E8F,author_in_affiliation,01328BF3,train
808E9496,paper_in_domain,03EF72B6,train
812B0C05,paper_in_domain,04625E4E,train
7F9CE88F,author_in_affiliation,04BE3F72,train
7D286317,author_write_paper,805E751D,train
75C564A7,author_write_paper,7DFEEBD6,train
5BBD93D6,paper_in_domain,019EC1A3,train
7F1F826B,paper_in_domain,0C655874,train
14B23BBD,author_in_affiliation,02642F55,train
7F17FC99,author_write_paper,7597F9F5,train
7E2A441E,author_in_affiliation,4FF45383,train
7D086C2D,author_write_paper,80DFD4C1,train
7D4B8696,author_in_affiliation,4DADEF94,train
7DBE4309,author_in_affiliation,0875EA92,train
07C2B543,author_write_paper,7DDD10E0,train
7E2665B2,paper_in_venue,43319DD4,train
7770A9F1,author_in_affiliation,05B090CE,train
7D8EB270,paper_in_domain,03E21846,train
5F629200,paper_in_venue,465F7C62,train
23DC546D,author_write_paper,77A48E06,train
7F46E38D,paper_in_venue,46DAB993,train
8512C73A,author_write_paper,7EAC1BC9,train
805A703C,paper_in_domain,0609F701,train
7AACD2A1,author_write_paper,77776386,train
813BB596,paper_in_domain,01E7DD16,train
1447DD1D,author_write_paper,80DAA99F,train
7FA71D73,author_in_affiliation,0C2FE58D,train
861F6C66,author_write_paper,7F367435,train
7D807FD5,paper_cite_paper,778850EB,train
7ED36DF0,paper_cite_paper,5EA2A79E,train
0DADE414,author_write_paper,7E62F934,train
7752396A,paper_in_venue,43ABF249,train
7DA9C5BE,paper_in_venue,468A7487,train
78863461,author_in_affiliation,004E3300,train
7DAEC15A,paper_in_venue,46DAB993,train
7D086D78,paper_cite_paper,7FE52CF8,train
13327D8D,author_write_paper,7DB1D0BB,train
0CCDA8E1,author_write_paper,794C5A45,train
816CD870,author_write_paper,08F3BF77,train
7E9B3D08,author_in_affiliation,02642F55,train
7D9E6545,author_in_affiliation,352C263C,train
80EF69BC,paper_cite_paper,80022A1A,train
810BE74C,paper_in_domain,0162605E,train
7768332C,author_write_paper,80D36529,train
7FEB2039,author_write_paper,7B03D0C2,train
7D1E5349,author_write_paper,7848AB29,train
5EC559C3,paper_in_domain,06545253,train
7E680636,author_in_affiliation,04AEE5C7,train
7D6229C8,author_write_paper,7F19D7FD,train
6B93198F,author_in_affiliation,4F05DC4B,train
72EBE051,paper_in_venue,47CCD465,train
7EF9EEFA,paper_cite_paper,59B67264,train
7E8D6138,paper_in_domain,02712487,train
7B30D27C,paper_in_domain,061026EB,train
83507285,author_write_paper,7DEE8C1B,train
7FD264F9,paper_in_domain,0650B2E2,train
85BA9810,author_write_paper,7B6CCC91,train
7F89635B,paper_cite_paper,7F8B8885,train
7630BE35,paper_in_venue,4566232D,train
7D1D8AD6,paper_cite_paper,7D366A0E,train
6DB5F201,paper_in_venue,468A7487,train
80FD82A5,paper_in_venue,46A05BB0,train
81BAD069,paper_in_domain,02724C38,train
7EB24A43,author_in_affiliation,080E155C,train
79867488,paper_cite_paper,7ECDB999,train
806AD215,paper_in_domain,0724DFBA,train
8116A50F,paper_cite_paper,8118A037,train
7D8C1922,paper_in_domain,00D48189,train
802D62AA,paper_in_venue,45701BF3,train
7B2FC402,paper_cite_paper,762040FD,train
82CAF383,author_write_paper,78878051,train
795CA55D,paper_in_domain,09F03076,train
78F24BDE,author_write_paper,7A4FCCDB,train
7D8619D4,paper_cite_paper,8119F87D,train
7073A893,paper_in_domain,0ADF527D,train
80849EB0,paper_cite_paper,7DE3BCB2,train
7D02A2F3,paper_in_venue,45701BF3,train
7EF6E30E,paper_in_domain,05D6E7DE,train
8635F275,author_write_paper,80503ACB,train
80985F45,paper_in_domain,0A0F4889,train
7E1181D9,author_write_paper,5AD2D253,train
0F52BDC9,author_write_paper,814F3E2D,train
7F247CAA,author_write_paper,80CB3106,train
79533EF4,author_in_affiliation,0C01DCFD,train
78815E9C,paper_in_domain,009B0ED0,train
